author_first,voice_first,L_first,R_first,author_second,voice_second,L_second,R_second,result,validation
7a4a9c37969d856feefe9ec02413cc18,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f92f25aadb7073e356be66/ru.c61e127d-9b33-4ff7-8db7-939efe09a656.amr,1005105,1165105,b7a0f701963fa8db5fd6c5a3efe18b65,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620348dcae038831c6540b36/ru.49e50b46-016c-427a-a791-39a62da85058.wav,419260,579260,1,True
7a4a9c37969d856feefe9ec02413cc18,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f92f25aadb7073e356be66/ru.c61e127d-9b33-4ff7-8db7-939efe09a656.amr,1005105,1165105,29f8b5f60b436d0e371161cf7e634961,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff693e1f64b61be9772092/ru.7a6ffd37-54ac-4640-a175-77ff4e331b09.wav,1695567,1855567,1,True
7a4a9c37969d856feefe9ec02413cc18,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f92f25aadb7073e356be66/ru.c61e127d-9b33-4ff7-8db7-939efe09a656.amr,1005105,1165105,7970c2dd76e091324c93c50f799ff30f,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6202783882720a001d42bed7/ru.2acc4123-b29d-413f-8581-54183abe2c6e.wav,1738140,1898140,1,True
7a4a9c37969d856feefe9ec02413cc18,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f92f25aadb7073e356be66/ru.c61e127d-9b33-4ff7-8db7-939efe09a656.amr,1005105,1165105,dc293f9d7e805325e42b58f942d5abff,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9a2eb7cdcf935532d2760/ru.9fcfa3e5-e3aa-49fa-8087-99eeff428f42.wav,443135,603135,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,ca8310d799b2d05cddbaccd8b5643b5b,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff93558b6100786171d595/ru.680f3377-f4ed-4220-b3d1-be81d07e5cb6.wav,742817,902817,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,417163f3e47e0898097d9db1203ece89,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7a62927b889118878e0e4/ru.d77f75f9-28b7-42f7-a18e-8dd4458dd045.wav,622897,782897,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,bea83f439f3a5f391b39a058ec1a6b0e,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7629133ad48327473413b/ru.7869248a-9b79-4c68-aa80-07cd879507a7.wav,1639451,1799451,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,b0cdde51ed794209697bbb9f2b9697bf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6202b9817fd4a01495381b71/ru.8d6b2b48-d847-4315-a074-4b9be318b55b.wav,1157004,1317004,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,31f7071b2a859d86b6d05ab13dc9b004,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620371ec3ab85a3a0d0642a9/ru.736b859f-cad7-41cf-9938-aa5bbd9cc1ab.wav,964620,1124620,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,07ee6576b8ed9dc7d66c18a0b618e202,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fad7552932f70fa4e49e80/ru.2a3a2b70-b510-43c3-9f3a-f9097729b5b2.wav,139472,299472,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,b7a0f701963fa8db5fd6c5a3efe18b65,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620348dcae038831c6540b36/ru.49e50b46-016c-427a-a791-39a62da85058.wav,419260,579260,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,29f8b5f60b436d0e371161cf7e634961,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff693e1f64b61be9772092/ru.7a6ffd37-54ac-4640-a175-77ff4e331b09.wav,1695567,1855567,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,7970c2dd76e091324c93c50f799ff30f,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6202783882720a001d42bed7/ru.2acc4123-b29d-413f-8581-54183abe2c6e.wav,1738140,1898140,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,dc293f9d7e805325e42b58f942d5abff,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9a2eb7cdcf935532d2760/ru.9fcfa3e5-e3aa-49fa-8087-99eeff428f42.wav,443135,603135,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,ca8310d799b2d05cddbaccd8b5643b5b,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff93558b6100786171d595/ru.680f3377-f4ed-4220-b3d1-be81d07e5cb6.wav,742817,902817,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,417163f3e47e0898097d9db1203ece89,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7a62927b889118878e0e4/ru.d77f75f9-28b7-42f7-a18e-8dd4458dd045.wav,622897,782897,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,bea83f439f3a5f391b39a058ec1a6b0e,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7629133ad48327473413b/ru.7869248a-9b79-4c68-aa80-07cd879507a7.wav,1639451,1799451,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,b0cdde51ed794209697bbb9f2b9697bf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6202b9817fd4a01495381b71/ru.8d6b2b48-d847-4315-a074-4b9be318b55b.wav,1157004,1317004,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,31f7071b2a859d86b6d05ab13dc9b004,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620371ec3ab85a3a0d0642a9/ru.736b859f-cad7-41cf-9938-aa5bbd9cc1ab.wav,964620,1124620,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,07ee6576b8ed9dc7d66c18a0b618e202,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fad7552932f70fa4e49e80/ru.2a3a2b70-b510-43c3-9f3a-f9097729b5b2.wav,139472,299472,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,b7a0f701963fa8db5fd6c5a3efe18b65,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620348dcae038831c6540b36/ru.49e50b46-016c-427a-a791-39a62da85058.wav,419260,579260,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,29f8b5f60b436d0e371161cf7e634961,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff693e1f64b61be9772092/ru.7a6ffd37-54ac-4640-a175-77ff4e331b09.wav,1695567,1855567,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,7970c2dd76e091324c93c50f799ff30f,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6202783882720a001d42bed7/ru.2acc4123-b29d-413f-8581-54183abe2c6e.wav,1738140,1898140,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,dc293f9d7e805325e42b58f942d5abff,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9a2eb7cdcf935532d2760/ru.9fcfa3e5-e3aa-49fa-8087-99eeff428f42.wav,443135,603135,1,True
6e5962fe47204a13bfd10238b059d6a5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b0a5e6183f5d3b142e4e/ru.7ca4008b-dee9-47d4-9da9-62277694875e.wav,190741,350741,d48454e63c864e07dfda93e619447c05,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff82f630815911afd9f72a/ru.893d42ad-8e3c-4fad-a4fe-f331a7fc1050.wav,603149,763149,1,True
6e5962fe47204a13bfd10238b059d6a5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b0a5e6183f5d3b142e4e/ru.7ca4008b-dee9-47d4-9da9-62277694875e.wav,190741,350741,496b20a24f81e32d697ceea52101e461,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9430250d7f30290ab1511/ru.4900e176-3b39-4b13-9e3c-23e8cf13bba2.wav,1153502,1313502,1,True
6e5962fe47204a13bfd10238b059d6a5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b0a5e6183f5d3b142e4e/ru.7ca4008b-dee9-47d4-9da9-62277694875e.wav,190741,350741,5eeab07530bf8daed6264bfb7ab5bf8c,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff6b09bed6560638fb6e5a/ru.7671d2f9-1426-43f5-bb4b-0d2b2b65e64d.wav,1466862,1626862,1,True
6e5962fe47204a13bfd10238b059d6a5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b0a5e6183f5d3b142e4e/ru.7ca4008b-dee9-47d4-9da9-62277694875e.wav,190741,350741,670a79e61fe6ada74ff0e5d72a6c8c13,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f78d1d31b218543e95b0f1/ru.ad61b04c-2105-4844-9f08-44b42d850fc2.wav,1726716,1886716,1,True
6e5962fe47204a13bfd10238b059d6a5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b0a5e6183f5d3b142e4e/ru.7ca4008b-dee9-47d4-9da9-62277694875e.wav,190741,350741,181cd638137a1cbc5e698aaf38074731,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203828f8fb5a6356947a415/ru.660f9a23-fe7a-4b31-a906-d9c80578ef3e.wav,1147898,1307898,1,True
636a9543807f6a0d2138cd958e37616e,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9355650912b51f085d6bd/ru.5606517c-2a7a-4b55-b2a7-555fa7b482c2.3gpp,21333,181333,d48454e63c864e07dfda93e619447c05,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff82f630815911afd9f72a/ru.893d42ad-8e3c-4fad-a4fe-f331a7fc1050.wav,603149,763149,1,True
636a9543807f6a0d2138cd958e37616e,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9355650912b51f085d6bd/ru.5606517c-2a7a-4b55-b2a7-555fa7b482c2.3gpp,21333,181333,496b20a24f81e32d697ceea52101e461,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9430250d7f30290ab1511/ru.4900e176-3b39-4b13-9e3c-23e8cf13bba2.wav,1153502,1313502,1,True
636a9543807f6a0d2138cd958e37616e,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9355650912b51f085d6bd/ru.5606517c-2a7a-4b55-b2a7-555fa7b482c2.3gpp,21333,181333,5eeab07530bf8daed6264bfb7ab5bf8c,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff6b09bed6560638fb6e5a/ru.7671d2f9-1426-43f5-bb4b-0d2b2b65e64d.wav,1466862,1626862,1,True
636a9543807f6a0d2138cd958e37616e,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9355650912b51f085d6bd/ru.5606517c-2a7a-4b55-b2a7-555fa7b482c2.3gpp,21333,181333,670a79e61fe6ada74ff0e5d72a6c8c13,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f78d1d31b218543e95b0f1/ru.ad61b04c-2105-4844-9f08-44b42d850fc2.wav,1726716,1886716,1,True
636a9543807f6a0d2138cd958e37616e,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9355650912b51f085d6bd/ru.5606517c-2a7a-4b55-b2a7-555fa7b482c2.3gpp,21333,181333,181cd638137a1cbc5e698aaf38074731,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203828f8fb5a6356947a415/ru.660f9a23-fe7a-4b31-a906-d9c80578ef3e.wav,1147898,1307898,1,True
c96fd56314cfe45eec858ff44d5e0484,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffc443bb70d4065ba94d62/ru.8cc6fbaf-6f8b-4c46-9303-0de65358b216.mp3,512429,672429,d48454e63c864e07dfda93e619447c05,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff82f630815911afd9f72a/ru.893d42ad-8e3c-4fad-a4fe-f331a7fc1050.wav,603149,763149,1,True
c96fd56314cfe45eec858ff44d5e0484,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffc443bb70d4065ba94d62/ru.8cc6fbaf-6f8b-4c46-9303-0de65358b216.mp3,512429,672429,496b20a24f81e32d697ceea52101e461,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9430250d7f30290ab1511/ru.4900e176-3b39-4b13-9e3c-23e8cf13bba2.wav,1153502,1313502,1,True
c96fd56314cfe45eec858ff44d5e0484,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffc443bb70d4065ba94d62/ru.8cc6fbaf-6f8b-4c46-9303-0de65358b216.mp3,512429,672429,5eeab07530bf8daed6264bfb7ab5bf8c,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff6b09bed6560638fb6e5a/ru.7671d2f9-1426-43f5-bb4b-0d2b2b65e64d.wav,1466862,1626862,1,True
c96fd56314cfe45eec858ff44d5e0484,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffc443bb70d4065ba94d62/ru.8cc6fbaf-6f8b-4c46-9303-0de65358b216.mp3,512429,672429,670a79e61fe6ada74ff0e5d72a6c8c13,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f78d1d31b218543e95b0f1/ru.ad61b04c-2105-4844-9f08-44b42d850fc2.wav,1726716,1886716,1,True
c96fd56314cfe45eec858ff44d5e0484,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffc443bb70d4065ba94d62/ru.8cc6fbaf-6f8b-4c46-9303-0de65358b216.mp3,512429,672429,181cd638137a1cbc5e698aaf38074731,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203828f8fb5a6356947a415/ru.660f9a23-fe7a-4b31-a906-d9c80578ef3e.wav,1147898,1307898,1,True
9afd8ad58a1d3963145846cae2800e07,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620265bc4d3d423d068cdf9d/ru.3a897145-28fa-4d75-9893-ff04050eea52.wav,699252,859252,d48454e63c864e07dfda93e619447c05,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff82f630815911afd9f72a/ru.893d42ad-8e3c-4fad-a4fe-f331a7fc1050.wav,603149,763149,1,True
9afd8ad58a1d3963145846cae2800e07,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620265bc4d3d423d068cdf9d/ru.3a897145-28fa-4d75-9893-ff04050eea52.wav,699252,859252,496b20a24f81e32d697ceea52101e461,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9430250d7f30290ab1511/ru.4900e176-3b39-4b13-9e3c-23e8cf13bba2.wav,1153502,1313502,1,True
9afd8ad58a1d3963145846cae2800e07,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620265bc4d3d423d068cdf9d/ru.3a897145-28fa-4d75-9893-ff04050eea52.wav,699252,859252,5eeab07530bf8daed6264bfb7ab5bf8c,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff6b09bed6560638fb6e5a/ru.7671d2f9-1426-43f5-bb4b-0d2b2b65e64d.wav,1466862,1626862,1,True
9afd8ad58a1d3963145846cae2800e07,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620265bc4d3d423d068cdf9d/ru.3a897145-28fa-4d75-9893-ff04050eea52.wav,699252,859252,670a79e61fe6ada74ff0e5d72a6c8c13,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f78d1d31b218543e95b0f1/ru.ad61b04c-2105-4844-9f08-44b42d850fc2.wav,1726716,1886716,1,True
9afd8ad58a1d3963145846cae2800e07,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620265bc4d3d423d068cdf9d/ru.3a897145-28fa-4d75-9893-ff04050eea52.wav,699252,859252,181cd638137a1cbc5e698aaf38074731,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203828f8fb5a6356947a415/ru.660f9a23-fe7a-4b31-a906-d9c80578ef3e.wav,1147898,1307898,1,True
7a4a9c37969d856feefe9ec02413cc18,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f92f25aadb7073e356be66/ru.c61e127d-9b33-4ff7-8db7-939efe09a656.amr,1005105,1165105,d48454e63c864e07dfda93e619447c05,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff82f630815911afd9f72a/ru.893d42ad-8e3c-4fad-a4fe-f331a7fc1050.wav,603149,763149,1,True
7a4a9c37969d856feefe9ec02413cc18,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f92f25aadb7073e356be66/ru.c61e127d-9b33-4ff7-8db7-939efe09a656.amr,1005105,1165105,496b20a24f81e32d697ceea52101e461,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9430250d7f30290ab1511/ru.4900e176-3b39-4b13-9e3c-23e8cf13bba2.wav,1153502,1313502,1,True
7a4a9c37969d856feefe9ec02413cc18,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f92f25aadb7073e356be66/ru.c61e127d-9b33-4ff7-8db7-939efe09a656.amr,1005105,1165105,5eeab07530bf8daed6264bfb7ab5bf8c,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff6b09bed6560638fb6e5a/ru.7671d2f9-1426-43f5-bb4b-0d2b2b65e64d.wav,1466862,1626862,1,True
7a4a9c37969d856feefe9ec02413cc18,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f92f25aadb7073e356be66/ru.c61e127d-9b33-4ff7-8db7-939efe09a656.amr,1005105,1165105,670a79e61fe6ada74ff0e5d72a6c8c13,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f78d1d31b218543e95b0f1/ru.ad61b04c-2105-4844-9f08-44b42d850fc2.wav,1726716,1886716,1,True
7a4a9c37969d856feefe9ec02413cc18,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f92f25aadb7073e356be66/ru.c61e127d-9b33-4ff7-8db7-939efe09a656.amr,1005105,1165105,181cd638137a1cbc5e698aaf38074731,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203828f8fb5a6356947a415/ru.660f9a23-fe7a-4b31-a906-d9c80578ef3e.wav,1147898,1307898,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,d48454e63c864e07dfda93e619447c05,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff82f630815911afd9f72a/ru.893d42ad-8e3c-4fad-a4fe-f331a7fc1050.wav,603149,763149,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,496b20a24f81e32d697ceea52101e461,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9430250d7f30290ab1511/ru.4900e176-3b39-4b13-9e3c-23e8cf13bba2.wav,1153502,1313502,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,5eeab07530bf8daed6264bfb7ab5bf8c,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff6b09bed6560638fb6e5a/ru.7671d2f9-1426-43f5-bb4b-0d2b2b65e64d.wav,1466862,1626862,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,670a79e61fe6ada74ff0e5d72a6c8c13,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f78d1d31b218543e95b0f1/ru.ad61b04c-2105-4844-9f08-44b42d850fc2.wav,1726716,1886716,1,True
70c29278a28eb94db9b0772049b1401d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203570e0e360267bcbbe1d9/ru.c79d4581-8d3f-45bf-a15f-2e3445280ac9.wav,1160175,1320175,181cd638137a1cbc5e698aaf38074731,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203828f8fb5a6356947a415/ru.660f9a23-fe7a-4b31-a906-d9c80578ef3e.wav,1147898,1307898,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,d48454e63c864e07dfda93e619447c05,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff82f630815911afd9f72a/ru.893d42ad-8e3c-4fad-a4fe-f331a7fc1050.wav,603149,763149,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,496b20a24f81e32d697ceea52101e461,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9430250d7f30290ab1511/ru.4900e176-3b39-4b13-9e3c-23e8cf13bba2.wav,1153502,1313502,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,5eeab07530bf8daed6264bfb7ab5bf8c,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff6b09bed6560638fb6e5a/ru.7671d2f9-1426-43f5-bb4b-0d2b2b65e64d.wav,1466862,1626862,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,670a79e61fe6ada74ff0e5d72a6c8c13,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f78d1d31b218543e95b0f1/ru.ad61b04c-2105-4844-9f08-44b42d850fc2.wav,1726716,1886716,1,True
0c1e2288d35de08f20d4cf43edee6226,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61faa5d689f22679fd22e739/ru.27413c76-e92f-42ba-9c40-39399f706c20.wav,980515,1140515,181cd638137a1cbc5e698aaf38074731,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203828f8fb5a6356947a415/ru.660f9a23-fe7a-4b31-a906-d9c80578ef3e.wav,1147898,1307898,1,True
6e5962fe47204a13bfd10238b059d6a5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b0a5e6183f5d3b142e4e/ru.7ca4008b-dee9-47d4-9da9-62277694875e.wav,190741,350741,f0973c26e7048597a4a90dfa0b3321b4,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62039f1504db133ddf4918f3/ru.cdaaea1f-03a4-4d99-91f2-bdfbc651b6c5.wav,1490928,1650928,1,True
6e5962fe47204a13bfd10238b059d6a5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b0a5e6183f5d3b142e4e/ru.7ca4008b-dee9-47d4-9da9-62277694875e.wav,190741,350741,ca39dcf6df74940d06db4db0311877ec,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61fedf1e6e0afe0583b98996/ru.a0f27d7d-a735-49f0-89c3-cc2204e87e6c.wav,1003101,1163101,1,True
6e5962fe47204a13bfd10238b059d6a5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b0a5e6183f5d3b142e4e/ru.7ca4008b-dee9-47d4-9da9-62277694875e.wav,190741,350741,eb662e15aeece4cac960b4d255e8e87a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7daf82c49f9766813dbc4/ru.1f677686-ce68-4063-a105-586e6d084001.wav,1231688,1391688,1,True
6e5962fe47204a13bfd10238b059d6a5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b0a5e6183f5d3b142e4e/ru.7ca4008b-dee9-47d4-9da9-62277694875e.wav,190741,350741,28927945f3dfe08c668551619449b19b,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f8efd7c5cb4d0e56552f9e/ru.e3c95362-cabe-4556-8f56-470b208b4eca.wav,348807,508807,1,True
