author_first,voice_first,L_first,R_first,author_second,voice_second,L_second,R_second,result,validation
5ef451b5c81a75cd4f056305b49e9d44,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa3c9e6883f87caa22769b/ru.660f153b-120b-437b-80d4-de163537744b.amr,2739367,2899367,a316c1134a0e8af3c8c28d7579a6f2bb,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62024358f66e60235506365c/ru.e605aa46-c74e-4d1a-b6c9-397ca79207d9.wav,15129,175129,1,False
5ef451b5c81a75cd4f056305b49e9d44,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa3c9e6883f87caa22769b/ru.660f153b-120b-437b-80d4-de163537744b.amr,2739367,2899367,698d16fd85e7803fefc5eee6fb70ec73,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f79f70069f563c530e094c/ru.a731c3c0-995d-4016-831a-1701eb81ac39.amr,439784,599784,1,False
5ef451b5c81a75cd4f056305b49e9d44,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa3c9e6883f87caa22769b/ru.660f153b-120b-437b-80d4-de163537744b.amr,2739367,2899367,5e93af1adef5ea6b56a973cee9f2793f,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7bb4808ddf310c8ae412f/ru.436abb74-3c5b-4c3b-81c3-0d926c945466.wav,540156,700156,1,False
5ef451b5c81a75cd4f056305b49e9d44,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa3c9e6883f87caa22769b/ru.660f153b-120b-437b-80d4-de163537744b.amr,2739367,2899367,7ed8427e6d4de2eb50e87af733a17d66,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a04a4037773593b113e3/ru.d3f1cce4-2c57-42bf-a657-adaf484b1ca5.wav,1771591,1931591,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,7fba70dbcb2aeee22bc314f0a6bfd91e,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a552f66e602355113793/ru.b4968a07-1bb5-412e-90f2-43958e798a17.wav,423889,583889,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,76a4dcde602684c31c436ec50096755d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203c633474dd04f93390751/ru.0c671a6c-2865-44fa-a7d2-ce842114b1da.wav,1071336,1231336,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,0e1f8f74ba6e46aca018222ce542f5d8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6202b4b5e9122f1801ad0035/ru.e6ab1649-1518-4516-9ddb-18949f0326e7.wav,1220342,1380342,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,5b8d861b3ad503716b9673827ab99620,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7ec3156ef241fa1f6e7a6/ru.1ab8555d-4e26-4dc1-b3ff-02bc0cb2c0df.wav,16572,176572,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,56e0a2f8051007e4b7ae781221a425e1,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620392d9edf0bd60e43a999f/ru.b12aa0a2-fcb4-454e-b973-ca85120f149b.wav,1109092,1269092,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,fe7466c28f320f48064d6c5282ccb8e6,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa2ba3c63956136208f6fc/ru.242793e5-430c-4982-8ddc-3c02e7654d2e.wav,1067099,1227099,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7ea74f46a491b6a600b5b/ru.c88edb93-42bb-4486-922d-e1b12662919f.wav,992359,1152359,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,a316c1134a0e8af3c8c28d7579a6f2bb,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62024358f66e60235506365c/ru.e605aa46-c74e-4d1a-b6c9-397ca79207d9.wav,15129,175129,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,698d16fd85e7803fefc5eee6fb70ec73,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f79f70069f563c530e094c/ru.a731c3c0-995d-4016-831a-1701eb81ac39.amr,439784,599784,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,5e93af1adef5ea6b56a973cee9f2793f,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7bb4808ddf310c8ae412f/ru.436abb74-3c5b-4c3b-81c3-0d926c945466.wav,540156,700156,1,False
5c7147c3086e9859d8865c0a6e40adaf,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,534505,694505,7ed8427e6d4de2eb50e87af733a17d66,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a04a4037773593b113e3/ru.d3f1cce4-2c57-42bf-a657-adaf484b1ca5.wav,1771591,1931591,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,7fba70dbcb2aeee22bc314f0a6bfd91e,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a552f66e602355113793/ru.b4968a07-1bb5-412e-90f2-43958e798a17.wav,423889,583889,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,76a4dcde602684c31c436ec50096755d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203c633474dd04f93390751/ru.0c671a6c-2865-44fa-a7d2-ce842114b1da.wav,1071336,1231336,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,0e1f8f74ba6e46aca018222ce542f5d8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6202b4b5e9122f1801ad0035/ru.e6ab1649-1518-4516-9ddb-18949f0326e7.wav,1220342,1380342,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,5b8d861b3ad503716b9673827ab99620,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7ec3156ef241fa1f6e7a6/ru.1ab8555d-4e26-4dc1-b3ff-02bc0cb2c0df.wav,16572,176572,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,56e0a2f8051007e4b7ae781221a425e1,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620392d9edf0bd60e43a999f/ru.b12aa0a2-fcb4-454e-b973-ca85120f149b.wav,1109092,1269092,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,fe7466c28f320f48064d6c5282ccb8e6,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa2ba3c63956136208f6fc/ru.242793e5-430c-4982-8ddc-3c02e7654d2e.wav,1067099,1227099,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7ea74f46a491b6a600b5b/ru.c88edb93-42bb-4486-922d-e1b12662919f.wav,992359,1152359,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,a316c1134a0e8af3c8c28d7579a6f2bb,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62024358f66e60235506365c/ru.e605aa46-c74e-4d1a-b6c9-397ca79207d9.wav,15129,175129,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,698d16fd85e7803fefc5eee6fb70ec73,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f79f70069f563c530e094c/ru.a731c3c0-995d-4016-831a-1701eb81ac39.amr,439784,599784,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,5e93af1adef5ea6b56a973cee9f2793f,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7bb4808ddf310c8ae412f/ru.436abb74-3c5b-4c3b-81c3-0d926c945466.wav,540156,700156,1,False
73c74c6b6412a083aa56a2fd2633fa11,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,113468,273468,7ed8427e6d4de2eb50e87af733a17d66,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a04a4037773593b113e3/ru.d3f1cce4-2c57-42bf-a657-adaf484b1ca5.wav,1771591,1931591,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,9c933847c86cd8ddb8cc63a87d764aaa,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6e4d3e30a0472b02ee738/ru.3a1733a8-7f9e-4722-b0b2-23b8d3534a17.wav,673909,833909,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,4bd229833dcb16d413c04c4de0549de5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61fed9071de61d44a69051a9/ru.ecd2d2e1-9092-4bfa-987d-2e111b3ce1a4.wav,1066518,1226518,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,129301,289301,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,2459b4b8f431a1c6bb33624f1eaff9cf,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa12e328ec07265dd6150a/ru.d8347878-ac8c-45f0-aad0-9ea00d2e82fe.aac,106084,266084,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,573e0047173faab18e91870dbcb2c4ba,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203adfe8fb5a63569497e59/ru.b895aad5-88a8-4946-b164-96a6038b96e0.wav,1151159,1311159,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,8507ce80e63eb3f3a7e0ab3a409f01fc,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620385d2357d3a3c8f1cf4cd/ru.529ba5a4-0fdd-4d7c-8996-19b856ae4f00.wav,1397682,1557682,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,93cb665cfa45c75781b38aee1d1fcbe9,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62029241328b750b6daa6028/ru.e669ac46-388e-44b5-9eac-084e985e10c4.wav,122476,282476,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620251374037773593a5b1b8/ru.edb49aa4-8de8-4e44-8f43-9db30dfa8b62.wav,119817,279817,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,1a03a5911195f7729b8e8b0c3dc99df5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f799e9e6f0a56bac18ea30/ru.8564957a-f10b-4f50-88e1-e155ce657d77.wav,230833,390833,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,bef31a4b49104b1222fbfaa0328183ff,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62032b3e9acbc4427df7eaa3/ru.6dbcdc0d-d428-4fc7-a6d5-ea5bdee6b297.m4a,1277602,1437602,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,1617fa7e2de96b86555074c2e2e04439,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f776f9e6f0a56bac17ea01/ru.b57fa39e-6bd4-48fd-9d07-b8ed2e572564.wav,623754,783754,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,8564be14945f58cb715f61c854cf5fc7,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff91026c3c991ae8dda678/ru.42ef12fc-fd6b-41b4-8f17-e8d232afda90.wav,1582930,1742930,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,7e0c1e8e580c462d77e724678177f900,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6c9876883f87caa08f022/ru.5a7b73b0-6808-49ba-b316-366d62a68d87.mp3,1109957,1269957,1,False
bfc72c14fa93434422fa6e9bd8d99db5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,1368507,1528507,e2a858fd8b3d5ed80ee096b58ce2dc2e,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62038dfd6c5d0173e9deedc7/ru.7553fa64-6899-4893-ab18-9546471f6b7b.wav,535329,695329,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,9c933847c86cd8ddb8cc63a87d764aaa,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6e4d3e30a0472b02ee738/ru.3a1733a8-7f9e-4722-b0b2-23b8d3534a17.wav,673909,833909,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,4bd229833dcb16d413c04c4de0549de5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61fed9071de61d44a69051a9/ru.ecd2d2e1-9092-4bfa-987d-2e111b3ce1a4.wav,1066518,1226518,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,129301,289301,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,2459b4b8f431a1c6bb33624f1eaff9cf,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa12e328ec07265dd6150a/ru.d8347878-ac8c-45f0-aad0-9ea00d2e82fe.aac,106084,266084,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,573e0047173faab18e91870dbcb2c4ba,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203adfe8fb5a63569497e59/ru.b895aad5-88a8-4946-b164-96a6038b96e0.wav,1151159,1311159,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,8507ce80e63eb3f3a7e0ab3a409f01fc,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620385d2357d3a3c8f1cf4cd/ru.529ba5a4-0fdd-4d7c-8996-19b856ae4f00.wav,1397682,1557682,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,93cb665cfa45c75781b38aee1d1fcbe9,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62029241328b750b6daa6028/ru.e669ac46-388e-44b5-9eac-084e985e10c4.wav,122476,282476,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620251374037773593a5b1b8/ru.edb49aa4-8de8-4e44-8f43-9db30dfa8b62.wav,119817,279817,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,1a03a5911195f7729b8e8b0c3dc99df5,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f799e9e6f0a56bac18ea30/ru.8564957a-f10b-4f50-88e1-e155ce657d77.wav,230833,390833,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,bef31a4b49104b1222fbfaa0328183ff,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62032b3e9acbc4427df7eaa3/ru.6dbcdc0d-d428-4fc7-a6d5-ea5bdee6b297.m4a,1277602,1437602,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,1617fa7e2de96b86555074c2e2e04439,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f776f9e6f0a56bac17ea01/ru.b57fa39e-6bd4-48fd-9d07-b8ed2e572564.wav,623754,783754,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,8564be14945f58cb715f61c854cf5fc7,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff91026c3c991ae8dda678/ru.42ef12fc-fd6b-41b4-8f17-e8d232afda90.wav,1582930,1742930,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,7e0c1e8e580c462d77e724678177f900,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6c9876883f87caa08f022/ru.5a7b73b0-6808-49ba-b316-366d62a68d87.mp3,1109957,1269957,1,False
cad6174856b01bcd90802afc7b26a36a,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,1414175,1574175,e2a858fd8b3d5ed80ee096b58ce2dc2e,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62038dfd6c5d0173e9deedc7/ru.7553fa64-6899-4893-ab18-9546471f6b7b.wav,535329,695329,1,False
d6c485e986285e3476facabb44099ace,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b5f9fcdbd802ca5d5daf/ru.3425f070-5bd8-4dba-9b5c-55fab3607874.wav,715777,875777,9c933847c86cd8ddb8cc63a87d764aaa,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6e4d3e30a0472b02ee738/ru.3a1733a8-7f9e-4722-b0b2-23b8d3534a17.wav,673909,833909,1,False
d6c485e986285e3476facabb44099ace,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b5f9fcdbd802ca5d5daf/ru.3425f070-5bd8-4dba-9b5c-55fab3607874.wav,715777,875777,4bd229833dcb16d413c04c4de0549de5,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61fed9071de61d44a69051a9/ru.ecd2d2e1-9092-4bfa-987d-2e111b3ce1a4.wav,1066518,1226518,1,False
d6c485e986285e3476facabb44099ace,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b5f9fcdbd802ca5d5daf/ru.3425f070-5bd8-4dba-9b5c-55fab3607874.wav,715777,875777,5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,129301,289301,1,False
d6c485e986285e3476facabb44099ace,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b5f9fcdbd802ca5d5daf/ru.3425f070-5bd8-4dba-9b5c-55fab3607874.wav,715777,875777,2459b4b8f431a1c6bb33624f1eaff9cf,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa12e328ec07265dd6150a/ru.d8347878-ac8c-45f0-aad0-9ea00d2e82fe.aac,106084,266084,1,False
d6c485e986285e3476facabb44099ace,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b5f9fcdbd802ca5d5daf/ru.3425f070-5bd8-4dba-9b5c-55fab3607874.wav,715777,875777,573e0047173faab18e91870dbcb2c4ba,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203adfe8fb5a63569497e59/ru.b895aad5-88a8-4946-b164-96a6038b96e0.wav,1151159,1311159,1,False
d6c485e986285e3476facabb44099ace,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b5f9fcdbd802ca5d5daf/ru.3425f070-5bd8-4dba-9b5c-55fab3607874.wav,715777,875777,8507ce80e63eb3f3a7e0ab3a409f01fc,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620385d2357d3a3c8f1cf4cd/ru.529ba5a4-0fdd-4d7c-8996-19b856ae4f00.wav,1397682,1557682,1,False
d6c485e986285e3476facabb44099ace,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b5f9fcdbd802ca5d5daf/ru.3425f070-5bd8-4dba-9b5c-55fab3607874.wav,715777,875777,93cb665cfa45c75781b38aee1d1fcbe9,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62029241328b750b6daa6028/ru.e669ac46-388e-44b5-9eac-084e985e10c4.wav,122476,282476,1,False
d6c485e986285e3476facabb44099ace,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b5f9fcdbd802ca5d5daf/ru.3425f070-5bd8-4dba-9b5c-55fab3607874.wav,715777,875777,4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620251374037773593a5b1b8/ru.edb49aa4-8de8-4e44-8f43-9db30dfa8b62.wav,119817,279817,1,False
